id	ledger_id	kind	url	title	version_note	retrieved	digest	note
S0494	cms/01	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/02-Configuration_and_Deployment_Management_Testing/13-Test_for_Path_Confusion.md	OWASP WSTG-CONF-13 -- Test for Path Confusion (the NEAREST scenario; it is about how one path is interpreted by two components and carries no case for a caller-chosen name mounted at the root, which is the gap this row records)	master branch post-v4.2 (v5.0 content in development; latest release tag v4.2); fetched by the mining stage 2026-08-28	2026-08-28	sha256:5546af6539fabee210be118ce82f447e8ad5d256a6795fb105cdf965463899d4	
S0495	cms/02	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/02-Configuration_and_Deployment_Management_Testing/13-Test_for_Path_Confusion.md	OWASP WSTG WSTG-CONF-13 -- Test Path Confusion	master branch, fetched 2026-08-28; the page states its own id in its ID table	2026-08-28	sha256:5546af6539fabee210be118ce82f447e8ad5d256a6795fb105cdf965463899d4	
S0496	cms/02	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/05-Authorization_Testing/02-Testing_for_Bypassing_Authorization_Schema.md	OWASP WSTG WSTG-ATHZ-02 -- Testing for Bypassing Authorization Schema	master branch, fetched 2026-08-28; the page states its own id in its ID table	2026-08-28	sha256:b364cf644ebc7482bf5d022d69762adc9ca71c152cd655cdf388514f27fbf66e	
S0497	cms/02	external	https://raw.githubusercontent.com/OWASP/ASVS/v5.0.0_release/5.0/docs_en/OWASP_Application_Security_Verification_Standard_5.0.0_en.flat.json	OWASP ASVS 5.0.0, requirement v5.0.0-8.2.1 (function-level access is restricted to consumers with explicit permissions)	v5.0.0_release, fetched 2026-08-28	2026-08-28	sha256:8201b20eec2908c3380ac600c91c8ba746346fbb808859366abb232027532311	
S0498	cms/02	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B section 3.2 (the halt shape every stop_conditions string in this file reuses)	September 2008	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0499	cms/03	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/IDOR 7fb8c7144f9044c688613e8914f66e23.md	IDOR 7fb8c7144f9044c688613e8914f66e23.md		2026-08-28	sha256:37c191e1d8a8f7e7a014acffbdd2b6bdbfeaa7fcb11dee3a9cf6482b858a0dfe	
S0500	cms/03	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/02-Configuration_and_Deployment_Management_Testing/13-Test_for_Path_Confusion.md	OWASP WSTG WSTG-CONF-13 -- Test Path Confusion	master branch, fetched 2026-08-28; the page states its own id in its ID table	2026-08-28	sha256:5546af6539fabee210be118ce82f447e8ad5d256a6795fb105cdf965463899d4	
S0501	cms/03	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/05-Authorization_Testing/02-Testing_for_Bypassing_Authorization_Schema.md	OWASP WSTG WSTG-ATHZ-02 -- Testing for Bypassing Authorization Schema	master branch, fetched 2026-08-28; the page states its own id in its ID table	2026-08-28	sha256:b364cf644ebc7482bf5d022d69762adc9ca71c152cd655cdf388514f27fbf66e	
S0502	cms/03	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B section 3.2 (the halt shape every stop_conditions string in this file reuses)	September 2008	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0503	cms/04	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/02-Configuration_and_Deployment_Management_Testing/02-Test_Application_Platform_Configuration.md	OWASP WSTG WSTG-CONF-02 -- Test Application Platform Configuration	master branch, fetched 2026-08-28; the page states its own id in its ID table	2026-08-28	sha256:e8faf655caabe5dca59b6d63403a9a4896f7675936a52466363c7d5241fa8b93	
S0504	cms/04	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/05-Authorization_Testing/02-Testing_for_Bypassing_Authorization_Schema.md	OWASP WSTG WSTG-ATHZ-02 -- Testing for Bypassing Authorization Schema	master branch, fetched 2026-08-28; the page states its own id in its ID table	2026-08-28	sha256:b364cf644ebc7482bf5d022d69762adc9ca71c152cd655cdf388514f27fbf66e	
S0505	cms/04	external	https://raw.githubusercontent.com/OWASP/ASVS/v5.0.0_release/5.0/docs_en/OWASP_Application_Security_Verification_Standard_5.0.0_en.flat.json	OWASP ASVS 5.0.0, requirement v5.0.0-8.2.1 (function-level access is restricted to consumers with explicit permissions)	v5.0.0_release, fetched 2026-08-28	2026-08-28	sha256:8201b20eec2908c3380ac600c91c8ba746346fbb808859366abb232027532311	
S0506	cms/04	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B section 3.2 (the halt shape every stop_conditions string in this file reuses)	September 2008	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0507	cms/05	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/Sign Up (Login Register) c997cffedd9f4a6db32f0ec8efa8d44b.md	Sign Up (Login Register) c997cffedd9f4a6db32f0ec8efa8d44b.md		2026-08-28	sha256:ef44525699ef8e2253a5a539c9bcd240346e9c10d9133da0804cd673040396ac	
S0508	cms/05	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/02-Configuration_and_Deployment_Management_Testing/13-Test_for_Path_Confusion.md	OWASP WSTG WSTG-CONF-13 -- Test Path Confusion	master branch, fetched 2026-08-28; the page states its own id in its ID table	2026-08-28	sha256:5546af6539fabee210be118ce82f447e8ad5d256a6795fb105cdf965463899d4	
S0509	cms/05	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/02-Configuration_and_Deployment_Management_Testing/02-Test_Application_Platform_Configuration.md	OWASP WSTG WSTG-CONF-02 -- Test Application Platform Configuration	master branch, fetched 2026-08-28; the page states its own id in its ID table	2026-08-28	sha256:e8faf655caabe5dca59b6d63403a9a4896f7675936a52466363c7d5241fa8b93	
S0510	cms/05	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B section 3.2 (the halt shape every stop_conditions string in this file reuses)	September 2008	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0511	cms/06	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/Sign Up (Login Register) c997cffedd9f4a6db32f0ec8efa8d44b.md	Sign Up (Login Register) c997cffedd9f4a6db32f0ec8efa8d44b.md		2026-08-28	sha256:ef44525699ef8e2253a5a539c9bcd240346e9c10d9133da0804cd673040396ac	
S0512	cms/06	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/02-Configuration_and_Deployment_Management_Testing/13-Test_for_Path_Confusion.md	OWASP WSTG WSTG-CONF-13 -- Test Path Confusion	master branch, fetched 2026-08-28; the page states its own id in its ID table	2026-08-28	sha256:5546af6539fabee210be118ce82f447e8ad5d256a6795fb105cdf965463899d4	
S0513	cms/06	absent		no WSTG scenario, ASVS v5.0.0 requirement or API Top 10 2023 id covers a registered-name collision with a route; WSTG-CONF-13 Path Confusion is the nearest and is about the front end's spelling of a path rather than about who owns a name	recorded 2026-08-28 per the D8 identifier floor	2026-08-28		
S0514	cms/06	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B section 3.2 (the halt shape every stop_conditions string in this file reuses)	September 2008	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0515	http-desync/01	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/HTTP Attacks/TLS-Attacks/Testing TLS Configuration 2722c37daa2980fa99fdf876510f4fbd.md	Testing TLS Configuration 2722c37daa2980fa99fdf876510f4fbd.md		2026-08-28	sha256:308c96d95b1fec796932a6df0b752354d7580a030079068f0a33106895662e72	
S0516	http-desync/01	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/HTTP Attacks/HTTP 2 Downgrading/HTTP 2 Downgrading 2712c37daa29800e9a10ce0b954e73c4.md	HTTP 2 Downgrading 2712c37daa29800e9a10ce0b954e73c4.md		2026-08-28	sha256:1dd7efdc6288c2ff7afaaa436c7b0b2beaf36d6dc0d383b719f16ca1920298ef	
S0517	http-desync/01	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/09-Testing_for_Weak_Cryptography/01-Testing_for_Weak_Transport_Layer_Security.md	OWASP WSTG WSTG-CRYP-01 -- Testing for Weak Transport Layer Security	master branch, fetched 2026-08-28; the page states its own id in its ID table	2026-08-28	sha256:521131afbab712b202f9ce10b5417003b2f38eba22b9e80c19e8a1934945b2e7	
S0518	http-desync/01	external	https://raw.githubusercontent.com/OWASP/ASVS/v5.0.0_release/5.0/docs_en/OWASP_Application_Security_Verification_Standard_5.0.0_en.flat.json	OWASP ASVS 5.0.0, requirements v5.0.0-12.2.2, v5.0.0-12.3.2 (external facing services use publicly trusted TLS certificates; TLS clients validate certificates received)	v5.0.0_release, fetched 2026-08-28	2026-08-28	sha256:8201b20eec2908c3380ac600c91c8ba746346fbb808859366abb232027532311	
S0519	http-desync/01	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B section 3.2 (the halt shape every stop_conditions string in this file reuses)	September 2008	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0520	http-desync/02	local	~/Downloads/Pentest Docs/Infrastructure/Infrastructure Attacks/Information Gathering (Web)/Passive/4_Passive_Subdomain_Enumeration_INFO 2842c37daa298130ae27d2c308906cd1.md	4_Passive_Subdomain_Enumeration_INFO 2842c37daa298130ae27d2c308906cd1.md		2026-08-28	sha256:2500b8d64aff7976989fa131ba4cbc9776c60fce269f1b72e143d7d34cae5683	
S0521	http-desync/02	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/HTTP Attacks/TLS-Attacks/Testing TLS Configuration 2722c37daa2980fa99fdf876510f4fbd.md	Testing TLS Configuration 2722c37daa2980fa99fdf876510f4fbd.md		2026-08-28	sha256:308c96d95b1fec796932a6df0b752354d7580a030079068f0a33106895662e72	
S0522	http-desync/02	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/09-Testing_for_Weak_Cryptography/01-Testing_for_Weak_Transport_Layer_Security.md	OWASP WSTG WSTG-CRYP-01 -- Testing for Weak Transport Layer Security	master branch, fetched 2026-08-28; the page states its own id in its ID table	2026-08-28	sha256:521131afbab712b202f9ce10b5417003b2f38eba22b9e80c19e8a1934945b2e7	
S0523	http-desync/02	external	https://raw.githubusercontent.com/OWASP/ASVS/v5.0.0_release/5.0/docs_en/OWASP_Application_Security_Verification_Standard_5.0.0_en.flat.json	OWASP ASVS 5.0.0, requirements v5.0.0-12.2.2, v5.0.0-12.3.2, v5.0.0-12.3.4 (external facing services use publicly trusted TLS certificates; TLS clients validate certificates received; internal service connections use trusted certificates)	v5.0.0_release, fetched 2026-08-28	2026-08-28	sha256:8201b20eec2908c3380ac600c91c8ba746346fbb808859366abb232027532311	
S0524	http-desync/02	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B section 3.2 (the halt shape every stop_conditions string in this file reuses)	September 2008	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0525	http-desync/03	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/HTTP Attacks/TLS-Attacks/SSL Stripping 2722c37daa2980709795df567ff7c50c.md	SSL Stripping 2722c37daa2980709795df567ff7c50c.md		2026-08-28	sha256:82231d37464755d31eca840fe2dd1ba73b6f1f1020e5e34390616b1490dfbd6c	
S0526	http-desync/03	local	~/Downloads/Personal-Knowledge-Base/2. Current/Host-header injection/HTTP Host header attacks.md	HTTP Host header attacks.md		2026-08-28	sha256:d9f298ecdec4fa0dd19a10f6ba4fc605ee1c4afb5edecdce2e1cbfd08d5cab53	
S0527	http-desync/03	local	~/Downloads/Personal-Knowledge-Base/3. Completed/Host-header injection/HTTP Host header attacks.md	HTTP Host header attacks.md		2026-08-28	sha256:096662d33b558623628e7bf248aac4609a0bccd8a69f77147f345992ef4939e8	
S0528	http-desync/03	external	https://portswigger.net/research/top-10-web-hacking-techniques-of-2025	Top 10 web hacking techniques of 2025 (entry 9, HTTP/2 CONNECT and :protocol tunnelling)	index page fetched 2026-08-28	2026-08-28	sha256:a51b52e4c9c0b3e5e7b5f75486185e888f0af05a850390bae8e59f2d75280c6e	
S0529	http-desync/03	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/07-Input_Validation_Testing/17-Testing_for_Host_Header_Injection.md	OWASP WSTG WSTG-INPV-17 -- Testing for Host Header Injection	master branch, fetched 2026-08-28; the page states its own id in its ID table	2026-08-28	sha256:69a3f993ed8fe2bf7f1b87412ff68c534021a8a4c095a3024c0f1a6f4207d045	
S0530	http-desync/03	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B section 3.2 (the halt shape every stop_conditions string in this file reuses)	September 2008	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0531	http-desync/04	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/HTTP Attacks/Request Smuggling & HTTP Desync d2b55b032f3f45fd9d4afdbdfd3b0087.md	Request Smuggling & HTTP Desync d2b55b032f3f45fd9d4afdbdfd3b0087.md		2026-08-28	sha256:c64a7ad05f5e9b4ed0718cc28d22122116a8839adc0d53521af3386f2f14338b	
S0532	http-desync/04	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/HTTP Attacks/HTTP 2 Downgrading/HTTP 2 Downgrading 2712c37daa29800e9a10ce0b954e73c4.md	HTTP 2 Downgrading 2712c37daa29800e9a10ce0b954e73c4.md		2026-08-28	sha256:1dd7efdc6288c2ff7afaaa436c7b0b2beaf36d6dc0d383b719f16ca1920298ef	
S0533	http-desync/04	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/SQLi/Advanced SQLMap 2d2bcd2491a74fbdbfa6b8ca3c57ce6d.md	Advanced SQLMap 2d2bcd2491a74fbdbfa6b8ca3c57ce6d.md		2026-08-28	sha256:9b7c68898a8d7f6590cc8a7cad8c52584722dc65cd34bb0443da09789ef6156a	
S0534	http-desync/04	local	~/Downloads/Personal-Knowledge-Base/3. Completed/Host-header injection/HTTP Host header attacks.md	HTTP Host header attacks.md		2026-08-28	sha256:096662d33b558623628e7bf248aac4609a0bccd8a69f77147f345992ef4939e8	
S0535	http-desync/04	local	~/Downloads/Personal-Knowledge-Base/2. Current/Host-header injection/HTTP Host header attacks.md	HTTP Host header attacks.md		2026-08-28	sha256:d9f298ecdec4fa0dd19a10f6ba4fc605ee1c4afb5edecdce2e1cbfd08d5cab53	
S0536	http-desync/04	external	https://portswigger.net/research/top-10-web-hacking-techniques-of-2024	Top 10 web hacking techniques of 2024 (entry 3, TE.0)	2024 list; TE.0 disclosed 2024	2026-08-28	sha256:ac0ee68935882f9a6309b4cfb1537c5c15d5797937eb9fef00569d396769da75	
S0537	http-desync/04	external	https://portswigger.net/research/http1-must-die	HTTP/1.1 must die: the desync endgame	2025	2026-08-28	sha256:d91fddaab9400b054fca5d5b4003a86c7f92b676631887fcffb8db384be675f0	
S0538	http-desync/04	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/07-Input_Validation_Testing/16-Testing_for_HTTP_Request_Smuggling.md	OWASP WSTG WSTG-INPV-16 -- Testing for HTTP Request Smuggling	master branch, fetched 2026-08-28; the page states its own id in its ID table	2026-08-28	sha256:004a797a99e39a67eb7107adfefa00afbb55b54fc5065ed38fa54590ac314757	
S0539	http-desync/04	external	https://raw.githubusercontent.com/OWASP/ASVS/v5.0.0_release/5.0/docs_en/OWASP_Application_Security_Verification_Standard_5.0.0_en.flat.json	OWASP ASVS 5.0.0, requirements v5.0.0-4.2.1, v5.0.0-4.2.2, v5.0.0-4.2.3 (all components determine message boundaries by the appropriate mechanism; Content-Length must not conflict with the framing; no connection-specific header fields on HTTP/2 or HTTP/3)	v5.0.0_release, fetched 2026-08-28	2026-08-28	sha256:8201b20eec2908c3380ac600c91c8ba746346fbb808859366abb232027532311	
S0540	http-desync/04	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B section 3.2 (the halt shape every stop_conditions string in this file reuses)	September 2008	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0541	http-desync/05	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/HTTP Attacks/TLS-Attacks/SSL Stripping 2722c37daa2980709795df567ff7c50c.md	SSL Stripping 2722c37daa2980709795df567ff7c50c.md		2026-08-28	sha256:82231d37464755d31eca840fe2dd1ba73b6f1f1020e5e34390616b1490dfbd6c	
S0542	http-desync/05	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/02-Configuration_and_Deployment_Management_Testing/07-Test_HTTP_Strict_Transport_Security.md	OWASP WSTG WSTG-CONF-07 -- Test HTTP Strict Transport Security	master branch, fetched 2026-08-28; the page states its own id in its ID table	2026-08-28	sha256:e9ce2a8e7f12c8edc479345fde160c5c589a152f3748e3497fa7e7feb243368f	
S0543	http-desync/05	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/09-Testing_for_Weak_Cryptography/01-Testing_for_Weak_Transport_Layer_Security.md	OWASP WSTG WSTG-CRYP-01 -- Testing for Weak Transport Layer Security	master branch, fetched 2026-08-28; the page states its own id in its ID table	2026-08-28	sha256:521131afbab712b202f9ce10b5417003b2f38eba22b9e80c19e8a1934945b2e7	
S0544	http-desync/05	external	https://raw.githubusercontent.com/OWASP/ASVS/v5.0.0_release/5.0/docs_en/OWASP_Application_Security_Verification_Standard_5.0.0_en.flat.json	OWASP ASVS 5.0.0, requirement v5.0.0-3.4.1 (a Strict-Transport-Security header field is included on all responses)	v5.0.0_release, fetched 2026-08-28	2026-08-28	sha256:8201b20eec2908c3380ac600c91c8ba746346fbb808859366abb232027532311	
